publish_date,headline_text
2007-03-03,Suicide car bomb kills 12 in Iraq
2007-03-03,Man killed in Louth collision
2007-03-03,Clear skies expected for lunar eclipse
2007-03-03,Four released on bail after NI robbery
2007-03-03,Gardaí search for missing woman
2007-03-03,Psychiatric services a 'disgrace'
2007-03-03,Three arrested after cocaine haul
2007-03-03,Cullen welcomes move on Open Skies
2007-03-04,Body of young woman found in Longford
2007-03-04,US troops kill 16 Afghan civilians
2007-03-04,Adams rules out government with PDs
2007-03-04,Irishman arrested in Copenhagen protests
2007-03-04,Man held after drugs seizure in Dublin
2007-03-04,Ex-IRA prisoners urge vote against SF
2007-03-04,Bioenergy plan 'too little too late'
2007-03-04,Pedestrian killed in Lucan
2007-03-04,Aircraft quarantined at Dublin airport
2007-03-04,Man arrested after stabbing incident
2007-03-05,Aer Lingus 'broke spirit' of agreements
2007-03-05,Property frozen on both sides of Border worth €12m
2007-03-05,Further tests needed on body found in Longford
2007-03-05,Election is a 'point of reckoning'; Ahern says
2007-03-05,Inquiry call as Garda questioned after fatal crash
2007-03-05,Appeal court jails ex-spiritual director
2007-03-05,Hain visits Orange Order headquarters
2007-03-05,Man guilty of raping tourist in hotel
2007-03-05,Dardis not to contest General Election
2007-03-05,Woman dies in Co Cork collision
2007-03-06,Ex-White House aide Libby guilty of lying
2007-03-06,Bombers kill 149 Shia pilgrims in Iraq
2007-03-06,Inspectorate critical of Garda siege procedures
2007-03-06,P&G staff in Nenagh fear for 600 jobs
2007-03-06,Former Iranian minister 'may have been kidnapped' by West
2007-03-06,Emergency bill on solicitation debated
2007-03-06,Bono to guest edit 'Vanity Fair'
2007-03-06,Ahern and Blair to meet in Friday
2007-03-06,Two arrested over Dublin attack
2007-03-06,Garda arms training inadequate - FG
2007-03-07,P&G confirms 280 jobs to be axed in Nenagh
2007-03-07,Above-average turnout reported in Assembly elections
2007-03-07,Woman (72) critical after nursing home incident
2007-03-07,Irish suspect in Australian abandoned baby inquiry
2007-03-07,Courts Service denies criticism over sex offenders
2007-03-07,Man guilty of murdering Chinese student
2007-03-07,Cork firm to shed 80 jobs
2007-03-07,Man (66) dies in Kilkenny house fire
2007-03-07,Cowen confirms tax relief changes
2007-03-07,McAleese signs child solicitation bill
2007-03-08,SF and DUP polling strongly in elections
2007-03-08,Motorola to close Cork plant in May
2007-03-08,Government unveils Patrick's Day exodus of ministers
2007-03-08,ECB raises interest rates to five-year high of 3.75%
2007-03-08,Two men arrested in Saulite murder inquiry
2007-03-08,Gardaí seek Lucan death witnesses
2007-03-08,Siptu; Aer Lingus to meet on Monday
2007-03-08,VHI rejects claims made by Quinn
2007-03-08,Candidate held over 1981 attack
2007-03-08,Paisley warns SF power sharing
2007-03-09,DUP and SF win majority of seats
2007-03-09,EU leaders vow to slash greenhouse gas emmissions
2007-03-09,Nurses defer strike action
2007-03-09,Woman dies after giving birth to twins
2007-03-09,Man found with head injuries in Dublin
2007-03-09,Gardaí seek car in Lucan inquiry
2007-03-09,Gardai search for missing woman
2007-03-09,Sinn Féin aims for Dublin mayor
2007-03-09,Bill published on pharmacy regulation
2007-03-09,Man (56) dies after Kerry road crash
2007-03-10,Iraq says Baghdad meeting 'constructive'
2007-03-10,SF ready to form government in North - McGuinness
2007-03-10,Appeal over injured man unconscious since Thursday
2007-03-10,McKenna opens election campaign
2007-03-10,Two arrested after Belfast rioting
2007-03-10,Boy (16) killed in Co Kildare crash
2007-03-10,Labour hits out at failures on housing
2007-03-10,Police seek witnesses to assaults
2007-03-10,Man (31) questioned on Belfast murder
2007-03-10,Nuclear sub crewman airlifted
2007-03-11,Iran wants to brief UN on atomic plans
2007-03-11,Chirac not to seek third term
2007-03-11,Man dies in Dublin stabbing incident
2007-03-11,58 die in Iraq attacks following talks
2007-03-11,Police launch fresh Omagh appeal
2007-03-11,Investigation into Galway shooting
2007-03-11,Motorcyclist dies in Co Down crash
2007-03-11,Man released over OAP's murder
2007-03-11,McGuinness 'optimistic' about deal
2007-03-11,Man dies in Dublin road crash
2007-03-12,Government insists energy plan achievable
2007-03-12,Aer Lingus purchase 'unlikely'; says O'Leary
2007-03-12,Tsvangirai 'battling' for life; says deputy
2007-03-12,More cash on offer cash for NI agreement
2007-03-12,Concrete blocks thrown from NI flyover
2007-03-12,Election arrest 'abuse of process'
2007-03-12,'Times' editor firm on protecting sources
2007-03-12,3;500 gas canisters seized in Armagh
2007-03-12,Belfast killings may be connected
2007-03-12,Campaigners believe 1974 report is ready
2007-03-13,Meath school bus crash trial collapses
2007-03-13,Draft resolution on Iraq expected
2007-03-13,No sex education in 11% of schools
2007-03-13,Guns examined in double murder inquiry
2007-03-13,Investment in St Luke's before transfer
2007-03-13,Dental scheme 'on verge of collapse'
2007-03-13,Victim condemns rape sentence
2007-03-13,Strike begins at Killarney plant
2007-03-13,Greens pledge to end fluoridation
2007-03-13,Devolution depends on IRA - Paisley
2007-03-14,Bill gives householders 'licence to kill' - group
2007-03-14,Blair survives Westminster Trident revolt
2007-03-14,Ahern backs S Africa-style truth review
2007-03-14,200 jobs to be lost at Waterford drug firm
2007-03-14,Mugabe warns opposition of 'heavy price'
2007-03-14,PSNI opens fire on vehicle in Belfast
2007-03-14,Siptu call over undocumented workers
2007-03-14,Gardai investigate Dublin robberies
2007-03-14,Cork chef jailed as IRA member
2007-03-14,Van Gogh goes on display in Dublin
2007-03-15,McDowell publishes Criminal Justice Bill
2007-03-15,Call for British to develop Irish language policy
2007-03-15,FG proposes reform of stamp duty
2007-03-15,Judge apologises for shotgun remarks
2007-03-15,US Congress votes on deadlines to end Iraq war
2007-03-15,Tip-off led to Belfast weapons find - Orde
2007-03-15,Bank union in talks on 'tiger kidnappings'
2007-03-15,Ahern hopes for reform on US immigrants
2007-03-15,Gardaí arrest three prison officers
2007-03-15,Tax bias for double income couples attacked
2007-03-16,Ahern urges Bush over Irish in US
2007-03-16,Plame rebukes Bush administration
2007-03-16,Gunmen fire on car carrying Irish aid director in Gaza
2007-03-16,Zimbabwe's Tsvangirai vows to continue fight
2007-03-16,Gardai warn road users over safety
2007-03-16,Air link with San Fransisco announced
2007-03-16,Funeral takes place of Belfast murder victim
2007-03-16,Group calls for rape sentence rules
2007-03-16,PSNI identify car used in murders
2007-03-16,Belturbet bomb victims remembered
2007-03-17,Huge turnout for St Patrick's festivities
2007-03-17,New Palestinian unity cabinet approved
2007-03-17,Hain warns restored executive not a done deal
2007-03-17,PSNI in search for escaped prisoner
2007-03-17,Teenager killed in Donegal road crash
2007-03-17,Fires in Dublin; Galway investigated
2007-03-17,60 motorists arrested for suspected drink driving
2007-03-17,Three rescued from Portrush flat fire
2007-03-17,Four for court over drugs charges
2007-03-17,Taoiseach urges Bush over Irish in US
2007-03-18,United States to keep Palestinian aid ban
2007-03-18,Skyfest cancelled due to adverse weather
2007-03-18,Five killed in separate Donegal road crashes
2007-03-18,More tests on Galway water supplies
2007-03-18,Elderly woman killed in Offaly crash
2007-03-18,207 arrests for suspected drink driving
2007-03-18,PSNI investigate Belfast abduction
2007-03-18,Man held after Longford incident
2007-03-18,Search continues for escaped prisoner
2007-03-18,3 die in fire on British base in Cyprus
2007-03-19,Eight die in bank holiday road crashes
2007-03-19,Bush says Iraq plan 'will take months' to work
2007-03-19,BBC 'increasingly concerned' for missing Gaza reporter
2007-03-19,Inquiry into Crossmaglen helicopter crash starts
2007-03-19,MPs to examine NI jail conditions
2007-03-19,Wintry conditions set to continue
2007-03-19,Thousands gather for Feis Ceoil
2007-03-19,McAleese on five-day Europe visit
2007-03-19,Teenager stabbed in face in Belfast
2007-03-19,Teenager held over Longford attack
2007-03-20,Saddam's former deputy executed
2007-03-20,United Ireland can be achieved peacefully - Adams
2007-03-20,FF to focus on sound economy - Brennan
2007-03-20,Galway councillor jailed for fraud
2007-03-20,479 arrests for suspected drink driving
2007-03-20,Ikea store's positive impact hailed
2007-03-20,Hospital development plan to go ahead
2007-03-20,Ship's crew offered £48k compensation
2007-03-20,Gardai search for missing Cork man
2007-03-20,Meath murder trial jury considers verdict
2007-03-21,Court doubles Shortt damages to €4.6m
2007-03-21,Tests confirm Galway water contamination
2007-03-21,Devolution deadline immovable; Blair tells Paisley
2007-03-21,Woman found guilty of Laytown manslaughter
2007-03-21,Second pair arrested over 'feud' murders
2007-03-21,Four charged over attempted robbery
2007-03-21,Rendition searches 'found golfers'
2007-03-21,Fahy to appeal sentence
2007-03-21,Woman found dead in Longford named
2007-03-21,Cigarettes seized at Dublin airport
2007-03-22,Lansdowne gets green light for redevelopment
2007-03-22,EU ministers back open skies deal with US
2007-03-22,Pakistan cricket coach Woolmer murdered
2007-03-22,Gangland criminals 'must not win'
2007-03-22,Brown makes final offer to NI politicians
2007-03-22,Man arrested over Lurgan body find
2007-03-22,Man sentenced over Galway murder
2007-03-22,Hain offers politicians 'breathing space'
2007-03-22,Man's body found in Co Meath
2007-03-22,August sees Stones return to Slane
2007-03-23,Court rules for State in autism teaching case
2007-03-23,Ahern outlines green agenda at Ard Fheis
2007-03-23,Paisley in London talks with Blair
2007-03-23,Iran captures 15 British Navy sailors
2007-03-23,DPP to appeal suspended rape term
2007-03-23,NIO places conditions on UDA grant
2007-03-23,Dispute threatens hospital opening
2007-03-23,McAleese meets Pope in Vatican
2007-03-23,Ahern welcomes US immigration bill
2007-03-23,Tallaght gardaí seek missing woman
2007-03-24,DUP seeks six-week power-sharing delay
2007-03-24,Ahern promises further income tax cuts
2007-03-24,Opening of Cork maternity hospital put off for one week
2007-03-24,Woman (21) dies in crash on M50
2007-03-24,Cowen warns on Fine Gael plan
2007-03-24,Arson suspected in Co Derry fire
2007-03-24,Crossmaglen police station attacked
2007-03-24,Roche seeks Galway water report
2007-03-24,'Major steps' taken on climate
2007-03-24,Prosperity 'depends on peace in NI'
2007-03-25,Hain gives parties room to strike North deal
2007-03-25,EU leaders look beyond ill-fated constitution
2007-03-25,Taoiseach promises income tax cuts
2007-03-25,Driver sought after fatal Louth crash
2007-03-25,Nurse group says Cork staffing 'unsafe'
2007-03-25,Support for FF drops in opinion poll
2007-03-25,Man (23) hurt in Co Dublin shooting
2007-03-25,Romania to keep old car taxation
2007-03-25,Rioters damage Yeme gas terminal
2007-03-25,Seizure of sailors 'very serious' - Blair
2007-03-26,Paisley and Adams agree power sharing deal
2007-03-26,Digiweb to create 200 new jobs
2007-03-26,New Garda radio system caused protests in Britain
2007-03-26,Harney reverses call to halt maternity talks
2007-03-26,Accidental overdose killed Anna Nicole Smith
2007-03-26,Appeal to witnesses over shooting
2007-03-26,Greencore lay-off deal welcomed
2007-03-26,'Times' case adjourned until summer
2007-03-26,Councillors deny breaching ethics laws
2007-03-26,€3m PE grant for schools announced
2007-03-27,Gardaí investigate motorway crashes
2007-03-27,UK parliament backs Ulster deal
2007-03-27,IBM to create up to 130 jobs
2007-03-27,Harney extends deadline on consultants' talks
2007-03-27,Blair warns Iran over captured sailors
2007-03-27,Ahern to meet Paisley next week
2007-03-27,Nurse has 4-year sentence suspended
2007-03-27,Staff evacuated from Sligo plant
2007-03-27,Elderly man killed in Clare collision
2007-03-27,Flynn forecast to retain Mayo seat
2007-03-28,Britain must accept view on sailors - Iran
2007-03-28,'No will' to provide adequate mental health services
2007-03-28,Cowley concerned at alleged phone tap
2007-03-28,Irish economic growth last year best since 2002
2007-03-28,Orde offered contract extension
2007-03-28,Witnesses to Kildare crashes sought
2007-03-28,PSNI told to release killing file
2007-03-28,Man (26) dies after Leitrim crash
2007-03-28,Man gets 15 years for Dublin attack
2007-03-28,Call for intervention in water crisis
2007-03-29,Foreign nationals make up 10% of population
2007-03-29,Planning tribunal loses media publication case
2007-03-29,Arab summit agrees Israel peace offer
2007-03-29,Roche says Galway water issue 'unsatisfactory'
2007-03-29,Bono accepts British knighthood
2007-03-29,Girl (15) struck by lorry critical
2007-03-29,Kenny again tops RTÉ earners list
2007-03-29,Man held over fatal Sligo crash
2007-03-29,Odds lengthen on Supercasino plan
